party_name,investment,levenshtein_score,jaro_winkler_score,average_score
cansler,carter,0.5714285714285714,0.7968253968253969,0.6841269841269841
caputo,capital jumbo cd,0.3125,0.8152777777777779,0.5638888888888889
caracas international banking,canadian national railway,0.48275862068965514,0.8105747126436782,0.6466666666666667
cardiac pacemakers,carmval paired shs s,0.44999999999999996,0.79,0.62
cardiac science,credit suisse,0.4666666666666667,0.7446153846153847,0.6056410256410256
care initiatives,cleanpathres,0.4375,0.6967592592592592,0.5671296296296295
cargill,caterpillar,0.5454545454545454,0.8406926406926407,0.6930735930735931
cargo of scrap metal ladened aboard sunken barge cape race,capital one bank glen allen va cd,0.3620689655172413,0.6461287754391202,0.5040988704781808
carhart,carter,0.5714285714285714,0.8222222222222223,0.6968253968253968
caribbean vessels,charles schwab investments,0.3846153846153846,0.7544683257918552,0.5695418552036199
carico international,cameron international,0.8095238095238095,0.875978835978836,0.8427513227513228
carinotorres,carters,0.5,0.85,0.675
carlos albizu university,charles riv labs,0.33333333333333337,0.7732142857142857,0.5532738095238096
carmony,canon,0.5714285714285714,0.8323809523809523,0.7019047619047618
carpenter,carpenter tech,0.6428571428571428,0.9285714285714286,0.7857142857142857
carpinello,cardinal health,0.4666666666666667,0.8152777777777779,0.6409722222222223
carre,carter,0.6666666666666667,0.9144444444444445,0.7905555555555557
carroll,carter,0.4285714285714286,0.8222222222222223,0.6253968253968254
carson,canon,0.6666666666666667,0.8577777777777779,0.7622222222222224
carstarphen,carter,0.4545454545454546,0.8338383838383838,0.6441919191919192
carter,carter,1.0,1.0,1.0
carton,carter,0.6666666666666667,0.8666666666666666,0.7666666666666666
casa herrera,cash reserves,0.46153846153846156,0.7920940170940172,0.6268162393162393
cash processing services,cash reserves,0.5416666666666667,0.8775641025641026,0.7096153846153846
casper,carter,0.6666666666666667,0.8222222222222222,0.7444444444444445
castine,carter,0.4285714285714286,0.7968253968253969,0.6126984126984127
catalina marketing,citadel broadcasting,0.4,0.779047619047619,0.5895238095238096
caterpillar,caterpillar,1.0,1.0,1.0
cavin,canon,0.6,0.7866666666666667,0.6933333333333334
cayuga indian nation of new york,canadian national railway,0.46875,0.6749999999999999,0.5718749999999999
cbocs west,centl sowest,0.5,0.8025,0.65125
cedar county,clarcor,0.41666666666666663,0.7392857142857143,0.5779761904761904
cedar rapids television,claymore securities defined to ios,0.32352941176470584,0.672163144433975,0.4978462780993404
cedarapids,carval paired shs s,0.3157894736842105,0.7663157894736843,0.5410526315789475
center for individual freedom,centerpoint energy cnp,0.3448275862068966,0.634945514255859,0.4898865502313778
centra,cintas,0.5,0.7999999999999999,0.6499999999999999
central intelligence agency,centerpoint energy cnp,0.40740740740740744,0.8414141414141414,0.6244107744107744
central mutual insurance,cash value life insurance,0.52,0.741,0.6305000000000001
central states southeast southwest areas pension fund,charles schwab stock ira disney credit suisse asset manag,0.24561403508771928,0.6854904556989959,0.4655522453933576
centrus pharmacy solutions,carmuval paired shs s,0.23076923076923073,0.7331286360698126,0.48194893341952166
cerberus capital management lp,charles schwab investments,0.33333333333333337,0.7460728744939271,0.5397031039136302
certain underwriters at lloyds london,caribe federal credit union,0.32432432432432434,0.6667728334395001,0.4955485788819122
certain underwriters at lloyds london who participated in syndicates,cres undeveloped land wilkes cnty assess $,0.2941176470588235,0.6566293183940243,0.4753734827264239
certified environmental services,computer services,0.40625,0.6725898692810457,0.5394199346405228
cg yantch,carpenter tech,0.3571428571428571,0.6984126984126983,0.5277777777777777
chaffee,carter,0.4285714285714286,0.6428571428571429,0.5357142857142858
chalabi,calamos,0.4285714285714286,0.7428571428571429,0.5857142857142857
champion home builders,capital builder,0.5454545454545454,0.6984848484848486,0.6219696969696971
champlain enterprises,computer services,0.4285714285714286,0.7458952811893989,0.5872333548804137
chapman,chase bank,0.5,0.8166666666666668,0.6583333333333334
charles boyer childrens trust,charles riv labs intl,0.4137931034482759,0.8438520235680478,0.6288225635081619
charter oak fire insurance,cash value life insurance,0.5769230769230769,0.8107692307692309,0.6938461538461539
charter one bank fsb,chase bank,0.44999999999999996,0.8224074074074075,0.6362037037037037
chartwells and compass group north america,charles schwab bank roth ira cash,0.3571428571428571,0.8316017316017316,0.5943722943722943
chase manhattan mortgage,chase bank account,0.41666666666666663,0.822008547008547,0.6193376068376069
chatsworth data,chase bank,0.4,0.6666666666666666,0.5333333333333333
chavez,chevron,0.4285714285714286,0.6626984126984127,0.5456349206349207
chebemma,chase bank,0.4,0.7666666666666667,0.5833333333333334
chemcentral,chevrontexaco,0.46153846153846156,0.8174533799533799,0.6394959207459208
cherry,chevron,0.5714285714285714,0.8222222222222223,0.6968253968253968
cherry valleyspringfield central school district,clear bridge investments all cap growth,0.29166666666666663,0.6930361305361306,0.4923513986013986
chertoff,chevron,0.5,0.8458333333333333,0.6729166666666666
chervon holdings,chevron comp,0.4375,0.8136574074074074,0.6255787037037037
cheuvront,chevron,0.7777777777777778,0.9481481481481482,0.8629629629629629
chevron oil,chevron comp,0.75,0.9136363636363637,0.8318181818181818
chicago central pacific railroad,chicago intl arpt bond,0.5,0.849372009569378,0.674686004784689
chicago housing authority,chicago intl arpt bond,0.43999999999999995,0.8359545454545454,0.6379772727272727
chicago mercantile exchange,chicago intl arpt bond,0.40740740740740744,0.826473063973064,0.6169402356902357
chicago park district,chicago intl arpt bond,0.4545454545454546,0.8603354978354979,0.6574404761904762
chicago plastering institute health and welfare fund,chicago intl arpt bond,0.32692307692307687,0.6812354312354313,0.504079254079254
chichitzmartin,chicago intl arpt bond,0.4545454545454546,0.6229437229437229,0.5387445887445887
chickasaw county ia,chase bank account,0.3157894736842105,0.7753272069061542,0.5455583402951824
chiesa,chicos fas,0.5,0.8444444444444444,0.6722222222222223
ching,coming,0.6666666666666667,0.8400000000000001,0.7533333333333334
chiriboga,citibank,0.4444444444444444,0.7541666666666665,0.5993055555555555
choicepoint services,choicepoint,0.55,0.91,0.73
christensen,carters,0.4545454545454546,0.6562770562770562,0.5554112554112554
christine falls of new york,city of new york,0.5555555555555556,0.7479166666666667,0.6517361111111111
chubb custom insurance,cash value life insurance,0.48,0.6494949494949495,0.5647474747474748
chudacoff,chemtura chmt,0.3846153846153846,0.6467236467236467,0.5156695156695157
chukwuka,chubb,0.375,0.6583333333333333,0.5166666666666666
churchill downs,church dwight,0.4666666666666667,0.8471794871794872,0.6569230769230769
chylinski,chartlinks lp,0.46153846153846156,0.7795685795685795,0.6205535205535205
ciba vision,covidien,0.4545454545454546,0.6265151515151516,0.540530303030303
cigna,cintas,0.5,0.8577777777777779,0.6788888888888889
cigna healthcare of st louis,city of ny oncs,0.3571428571428571,0.6317460317460317,0.4944444444444444
cigna life ins of new york,city of new york,0.5384615384615384,0.7864468864468864,0.6624542124542124
cincinnati insurance,cincinnati fincorp,0.65,0.9033333333333333,0.7766666666666666
cingular wireless,carnival paired shs,0.42105263157894735,0.7512383900928793,0.5861455108359133
cintronrivera,cameron international,0.38095238095238093,0.6687756687756687,0.5248640248640248
circuit city stores,citrix systems,0.42105263157894735,0.7820915926179084,0.6015721120984279
cirelli,cmiurevoid,0.5,0.7642857142857143,0.6321428571428571
cisco systems,cisco systems,1.0,1.0,1.0
citibank na,citibank,0.7272727272727273,0.9454545454545455,0.8363636363636364
citigroup,citigroup,1.0,1.0,1.0
city of albany,city of ny oncs,0.6,0.8761904761904762,0.7380952380952381
city of albany new york,city of new york,0.6956521739130435,0.9141304347826087,0.8048913043478261
city of albany police department,city of ny oncs,0.40625,0.8545833333333334,0.6304166666666666
city of amsterdam,city of new york,0.47058823529411764,0.8426470588235294,0.6566176470588235
city of anaheim,city of ny oncs,0.5333333333333333,0.8400000000000001,0.6866666666666668
city of anchorage,city of ny oncs,0.5882352941176471,0.8578966131907309,0.723065953654189
city of anderson,city of ny oncs,0.5625,0.8933333333333334,0.7279166666666668
city of auburn ny,city of ny oncs,0.5294117647058824,0.8845098039215685,0.7069607843137254
city of bellevue,city of new york,0.5625,0.8250000000000001,0.6937500000000001
city of brainerd,city of new york,0.5625,0.8568181818181818,0.709659090909091
city of bridgeport,city of new york,0.5555555555555556,0.8415404040404041,0.6985479797979799
city of cedar rapids iowa,city of new york,0.43999999999999995,0.8293333333333333,0.6346666666666666
city of chicago,city of ny oncs,0.5333333333333333,0.8466666666666667,0.69
city of chicago police department,chicago intl arpt bond,0.33333333333333337,0.6883838383838384,0.5108585858585859
city of gilroy,city of new york,0.5625,0.876461038961039,0.7194805194805195
city of harris minn,city of ny oncs,0.4736842105263158,0.8442743221690591,0.6589792663476874
city of hartford,city of new york,0.625,0.83,0.7275
city of lakeland fla,city of new york,0.44999999999999996,0.8533333333333333,0.6516666666666666
city of lincoln,city of ny oncs,0.5333333333333333,0.9033333333333333,0.7183333333333333
city of lincoln neb,city of ny oncs,0.5263157894736843,0.8947908232118758,0.71055330634278
city of louisville,city of ny oncs,0.4444444444444444,0.8444444444444444,0.6444444444444444
city of middletown,city of new york,0.5,0.8415404040404041,0.670770202020202
city of minneapolis,city of ny oncs,0.5789473684210527,0.8696491228070176,0.7242982456140351
city of moorhead minn,city of new york,0.47619047619047616,0.830952380952381,0.6535714285714286
city of new haven,city of new york,0.7058823529411764,0.8911764705882353,0.7985294117647059
city of new london,city of new york,0.7222222222222222,0.9069444444444444,0.8145833333333333
city of new york,city of new york,1.0,1.0,1.0
city of newport beach,city of new york,0.5714285714285714,0.894047619047619,0.7327380952380952
city of norwalk board of education,city of new york,0.38235294117647056,0.835735294117647,0.6090441176470588
city of oakland,city of ny oncs,0.5333333333333333,0.8466666666666667,0.69
city of plattsmouth ne,city of ny oncs,0.40909090909090906,0.8524242424242424,0.6307575757575757
city of plattsmouth neb,city of ny oncs,0.4347826086956522,0.8476811594202899,0.641231884057971
city of radcliff,city of ny oncs,0.5,0.8325,0.66625
city of rome new york,city of new york,0.7619047619047619,0.9148809523809524,0.8383928571428572
city of saint paul,city of ny oncs,0.5555555555555556,0.8507070707070707,0.7031313131313132
city of san jose,city of new york,0.625,0.8833333333333333,0.7541666666666667
city of sand city,city of ny oncs,0.5882352941176471,0.9108898944193061,0.7495625942684766
city of sarasota,city of new york,0.5625,0.83,0.69625
city of schenectady,city of ny oncs,0.5263157894736843,0.8442743221690591,0.6852950558213717
city of seward neb,city of new york,0.5555555555555556,0.8761752136752138,0.7158653846153846
city of st petersburg,city of new york,0.47619047619047616,0.8240800865800866,0.6501352813852814
city of syracuse,city of ny oncs,0.625,0.8659848484848485,0.7454924242424242
city of thousand oaks,city of ny oncs,0.5714285714285714,0.840952380952381,0.7061904761904763
city of venice fla,city of ny oncs,0.5,0.8507070707070707,0.6753535353535354
city of waterbury,city of new york,0.5294117647058824,0.857843137254902,0.6936274509803921
city of waterbury board of education,city of ny oncs,0.33333333333333337,0.8266666666666667,0.5800000000000001
city wide window cleaning,city oi vy oncs,0.36,0.6638383838383839,0.5119191919191919
cives,cintas,0.5,0.76,0.63
clair aero,clarcor,0.5,0.8344444444444444,0.6672222222222222
claires accessories,cliffs nat resources,0.5,0.6694235588972429,0.5847117794486214
clarendon america insurance,cameron international,0.37037037037037035,0.7788048552754434,0.5745876128229068
clark,clarcor,0.5714285714285714,0.8742857142857142,0.7228571428571429
clark consulting,clarcor,0.375,0.8464285714285714,0.6107142857142858
clarke,clarcor,0.5714285714285714,0.8476190476190476,0.7095238095238094
clayborn contracting group,crimson wine group,0.46153846153846156,0.6638176638176638,0.5626780626780628
clean air markets group,carefree group,0.4782608695652174,0.763664596273292,0.6209627329192546
clear channel outdoor,clarcor,0.33333333333333337,0.7714285714285715,0.5523809523809524
clinton,canon,0.5714285714285714,0.8114285714285714,0.6914285714285714
coburn,corning,0.4285714285714286,0.7968253968253969,0.6126984126984127
cocacola,cocacola,1.0,1.0,1.0
cochran,coach,0.4285714285714286,0.8323809523809523,0.6304761904761904
coeur rochester,chemtura chmt,0.33333333333333337,0.7446153846153847,0.538974358974359
coffey,covidien,0.375,0.625,0.5
cognis,cognos,0.8333333333333334,0.9333333333333333,0.8833333333333333
coheleach,coach,0.5555555555555556,0.6444444444444445,0.6000000000000001
colehaddon,chevron,0.4,0.6714285714285714,0.5357142857142857
coleman,coming,0.4285714285714286,0.7968253968253969,0.6126984126984127
coleparmer instrument,cameron intl,0.33333333333333337,0.7503246753246753,0.5418290043290044
colgatepalmolive,colgate palmolive,0.9411764705882353,0.9882352941176471,0.9647058823529412
collado,calamos,0.4285714285714286,0.7428571428571429,0.5857142857142857
colon,canon,0.6,0.76,0.6799999999999999
colonandino,canon,0.36363636363636365,0.7763636363636365,0.5700000000000001
colonfontanez,constellation energy,0.35,0.6564102564102564,0.5032051282051282
colonperez,cooper cos,0.4,0.7866666666666667,0.5933333333333334
coltonpierrepont central school district,cooper cos,0.25,0.7733333333333333,0.5116666666666667
columbia pictures industries,columbia acorn trust,0.5357142857142857,0.8641269841269842,0.6999206349206349
