person_id,judge_flag,position,status,disclosures_count
5071,1,2,judge with multiple positions,
5072,1,3,judge with multiple positions,
5073,1,3,judge with multiple positions,
5074,2,4,judge with multiple positions,
5075,1,1,judge with 1 position,
5076,1,1,judge with 1 position,
5077,2,6,judge with multiple positions,
5078,1,1,judge with 1 position,
5079,1,1,judge with 1 position,
5080,1,1,judge with 1 position,
5081,1,1,judge with 1 position,
5082,2,3,judge with multiple positions,
5083,2,3,judge with multiple positions,
5084,1,1,judge with 1 position,
5085,1,2,judge with multiple positions,
5086,2,5,judge with multiple positions,
5087,2,3,judge with multiple positions,
5088,1,2,judge with multiple positions,
5089,2,4,judge with multiple positions,
5090,2,3,judge with multiple positions,
5091,2,2,judge with multiple positions,
5092,2,5,judge with multiple positions,
5093,2,3,judge with multiple positions,
5094,2,3,judge with multiple positions,
5095,2,3,judge with multiple positions,
5096,2,3,judge with multiple positions,
5097,1,1,judge with 1 position,
5098,2,4,judge with multiple positions,
5099,1,3,judge with multiple positions,
5100,1,2,judge with multiple positions,
5101,1,1,judge with 1 position,
5102,1,1,judge with 1 position,
5103,1,2,judge with multiple positions,
5104,1,1,judge with 1 position,
5105,2,3,judge with multiple positions,
5106,2,4,judge with multiple positions,
5107,2,4,judge with multiple positions,
5108,2,5,judge with multiple positions,
5109,1,2,judge with multiple positions,
5110,1,2,judge with multiple positions,
5111,2,4,judge with multiple positions,
5112,1,2,judge with multiple positions,
5113,1,3,judge with multiple positions,
5114,2,4,judge with multiple positions,
5115,1,2,judge with multiple positions,
5116,2,4,judge with multiple positions,
5117,2,3,judge with multiple positions,
5118,1,1,judge with 1 position,
5119,1,3,judge with multiple positions,
5120,1,4,judge with multiple positions,
5121,3,4,judge with multiple positions,
5122,1,1,judge with 1 position,
5123,1,3,judge with multiple positions,
5124,1,1,judge with 1 position,
5125,2,3,judge with multiple positions,
5126,2,3,judge with multiple positions,
5127,1,4,judge with multiple positions,
5128,3,3,judge with multiple positions,
5129,2,4,judge with multiple positions,
5130,1,1,judge with 1 position,
5131,1,2,judge with multiple positions,
5132,1,3,judge with multiple positions,
5133,2,3,judge with multiple positions,
5134,1,3,judge with multiple positions,
5135,1,3,judge with multiple positions,
5136,2,4,judge with multiple positions,
5137,1,3,judge with multiple positions,
5138,1,1,judge with 1 position,
5139,2,4,judge with multiple positions,
5140,1,1,judge with 1 position,
5141,2,4,judge with multiple positions,
5142,1,1,judge with 1 position,
5143,2,3,judge with multiple positions,
5144,2,4,judge with multiple positions,
5145,1,1,judge with 1 position,
5146,2,3,judge with multiple positions,
5147,1,3,judge with multiple positions,
5148,2,3,judge with multiple positions,
5149,2,3,judge with multiple positions,
5150,2,3,judge with multiple positions,
5151,2,4,judge with multiple positions,
5152,1,3,judge with multiple positions,
5153,2,4,judge with multiple positions,
5154,2,3,judge with multiple positions,
5155,1,1,judge with 1 position,
5156,2,3,judge with multiple positions,
5157,1,1,judge with 1 position,
5158,1,3,judge with multiple positions,
5159,1,2,judge with multiple positions,
5160,2,4,judge with multiple positions,
5161,2,4,judge with multiple positions,
5162,1,3,judge with multiple positions,
5163,2,2,judge with multiple positions,
5164,2,4,judge with multiple positions,
5165,2,5,judge with multiple positions,
5166,2,3,judge with multiple positions,
5167,1,3,judge with multiple positions,
5168,2,4,judge with multiple positions,
5169,1,2,judge with multiple positions,
5170,2,3,judge with multiple positions,
5171,2,4,judge with multiple positions,
5172,1,3,judge with multiple positions,
5173,1,3,judge with multiple positions,
5174,1,2,judge with multiple positions,
5175,1,2,judge with multiple positions,
5176,1,3,judge with multiple positions,
5177,2,5,judge with multiple positions,
5178,2,3,judge with multiple positions,
5179,2,3,judge with multiple positions,
5180,3,3,judge with multiple positions,
5181,2,3,judge with multiple positions,
5182,5,6,judge with multiple positions,
5183,2,6,judge with multiple positions,
5184,1,1,judge with 1 position,
5185,1,2,judge with multiple positions,
5186,1,1,judge with 1 position,
5187,2,8,judge with multiple positions,
5188,2,3,judge with multiple positions,
5189,1,1,judge with 1 position,
5190,3,4,judge with multiple positions,
5191,1,3,judge with multiple positions,
5192,1,4,judge with multiple positions,
5193,3,4,judge with multiple positions,
5194,2,3,judge with multiple positions,
5195,1,1,judge with 1 position,
5196,2,2,judge with multiple positions,
5197,1,1,judge with 1 position,
5198,2,3,judge with multiple positions,
5199,2,4,judge with multiple positions,
5200,1,1,judge with 1 position,
5201,2,2,judge with multiple positions,
5202,2,3,judge with multiple positions,
5203,1,1,judge with 1 position,
5204,1,2,judge with multiple positions,
5205,2,4,judge with multiple positions,
5206,2,5,judge with multiple positions,
5207,3,4,judge with multiple positions,
5208,1,2,judge with multiple positions,
5209,1,3,judge with multiple positions,
5210,2,4,judge with multiple positions,
5211,1,1,judge with 1 position,
5212,4,5,judge with multiple positions,
5213,2,2,judge with multiple positions,
5214,1,3,judge with multiple positions,
5215,2,4,judge with multiple positions,
5216,3,5,judge with multiple positions,
5217,2,3,judge with multiple positions,
5218,3,4,judge with multiple positions,
5219,2,4,judge with multiple positions,
5220,3,6,judge with multiple positions,
5221,1,2,judge with multiple positions,
5222,1,1,judge with 1 position,
5223,2,2,judge with multiple positions,
5224,2,3,judge with multiple positions,
5225,2,4,judge with multiple positions,
5226,1,4,judge with multiple positions,
5227,2,3,judge with multiple positions,
5228,1,3,judge with multiple positions,
5229,1,4,judge with multiple positions,
5230,2,2,judge with multiple positions,
5231,1,2,judge with multiple positions,
5232,4,7,judge with multiple positions,
5233,2,3,judge with multiple positions,
5234,3,5,judge with multiple positions,
5235,2,3,judge with multiple positions,
5236,2,3,judge with multiple positions,
5237,3,12,judge with multiple positions,
5238,2,2,judge with multiple positions,
5239,2,2,judge with multiple positions,
5240,3,4,judge with multiple positions,
5241,2,4,judge with multiple positions,
5242,1,1,judge with 1 position,
5243,2,3,judge with multiple positions,
5244,2,3,judge with multiple positions,
5245,2,4,judge with multiple positions,
5246,1,1,judge with 1 position,
5247,1,1,judge with 1 position,
5248,3,6,judge with multiple positions,
5249,2,3,judge with multiple positions,
5250,2,3,judge with multiple positions,
5251,1,2,judge with multiple positions,
5252,4,11,judge with multiple positions,
5253,1,1,judge with 1 position,
5254,2,3,judge with multiple positions,
5255,3,4,judge with multiple positions,
5256,1,1,judge with 1 position,
5257,2,5,judge with multiple positions,
5258,2,3,judge with multiple positions,
5259,1,3,judge with multiple positions,
5260,1,1,judge with 1 position,
5261,3,5,judge with multiple positions,
5262,2,3,judge with multiple positions,
5263,2,4,judge with multiple positions,
5264,2,4,judge with multiple positions,
5265,2,5,judge with multiple positions,
5266,2,5,judge with multiple positions,
5268,2,3,judge with multiple positions,
5269,2,4,judge with multiple positions,
5270,2,3,judge with multiple positions,
5271,2,2,judge with multiple positions,
5272,2,4,judge with multiple positions,
5273,1,2,judge with multiple positions,
5274,4,9,judge with multiple positions,
5275,3,3,judge with multiple positions,
5276,3,5,judge with multiple positions,
5277,2,3,judge with multiple positions,
5278,2,3,judge with multiple positions,
5279,1,2,judge with multiple positions,
5280,2,3,judge with multiple positions,
5281,3,4,judge with multiple positions,
5282,2,5,judge with multiple positions,
5283,2,2,judge with multiple positions,
5284,1,2,judge with multiple positions,
5285,1,4,judge with multiple positions,
5286,1,4,judge with multiple positions,
5287,2,3,judge with multiple positions,
5288,1,1,judge with 1 position,
5289,3,4,judge with multiple positions,
5290,2,4,judge with multiple positions,
5291,2,4,judge with multiple positions,
5292,2,4,judge with multiple positions,
5293,1,4,judge with multiple positions,
5294,2,4,judge with multiple positions,
5295,4,7,judge with multiple positions,
5296,4,7,judge with multiple positions,
5297,2,2,judge with multiple positions,
5298,2,4,judge with multiple positions,
5299,2,5,judge with multiple positions,
5300,1,3,judge with multiple positions,
5301,3,5,judge with multiple positions,
5302,2,3,judge with multiple positions,
5303,3,5,judge with multiple positions,
5304,1,1,judge with 1 position,
5305,1,1,judge with 1 position,
5306,1,3,judge with multiple positions,
5307,2,3,judge with multiple positions,
5308,2,4,judge with multiple positions,
5309,1,3,judge with multiple positions,
5310,2,3,judge with multiple positions,
5311,2,3,judge with multiple positions,
5312,2,3,judge with multiple positions,
5313,4,4,judge with multiple positions,
5314,1,3,judge with multiple positions,
5315,1,3,judge with multiple positions,
5316,3,7,judge with multiple positions,
5317,2,3,judge with multiple positions,
5318,4,6,judge with multiple positions,
5319,4,7,judge with multiple positions,
5320,1,2,judge with multiple positions,
5321,1,2,judge with multiple positions,
5322,2,3,judge with multiple positions,
5323,1,2,judge with multiple positions,
5324,1,2,judge with multiple positions,
5325,1,3,judge with multiple positions,
5326,2,3,judge with multiple positions,
5328,2,3,judge with multiple positions,
5329,2,4,judge with multiple positions,
5330,1,2,judge with multiple positions,
5331,1,1,judge with 1 position,
5332,1,2,judge with multiple positions,
5333,1,2,judge with multiple positions,
5334,2,3,judge with multiple positions,
5335,1,4,judge with multiple positions,
5336,1,2,judge with multiple positions,
5337,1,3,judge with multiple positions,
5338,2,3,judge with multiple positions,
5339,2,3,judge with multiple positions,
5340,2,3,judge with multiple positions,
5341,2,3,judge with multiple positions,
5342,1,1,judge with 1 position,
5343,1,3,judge with multiple positions,
5344,1,2,judge with multiple positions,
5345,1,2,judge with multiple positions,
5346,3,4,judge with multiple positions,
5347,1,1,judge with 1 position,
5348,1,4,judge with multiple positions,
5349,3,3,judge with multiple positions,
5350,1,1,judge with 1 position,
5351,1,3,judge with multiple positions,
5352,5,7,judge with multiple positions,
5353,2,4,judge with multiple positions,
5354,1,4,judge with multiple positions,
5355,3,5,judge with multiple positions,
5356,4,9,judge with multiple positions,
5357,5,9,judge with multiple positions,
5358,2,3,judge with multiple positions,
5359,2,4,judge with multiple positions,
5360,3,4,judge with multiple positions,
5361,2,5,judge with multiple positions,
5363,2,5,judge with multiple positions,
5364,3,4,judge with multiple positions,
5365,2,5,judge with multiple positions,
5366,1,1,judge with 1 position,
5367,1,6,judge with multiple positions,
5368,2,2,judge with multiple positions,
5369,1,3,judge with multiple positions,
5370,1,1,judge with 1 position,
5371,1,3,judge with multiple positions,
5372,2,4,judge with multiple positions,
5373,2,4,judge with multiple positions,
5374,2,3,judge with multiple positions,
5375,3,5,judge with multiple positions,
5376,2,4,judge with multiple positions,
5377,1,1,judge with 1 position,
5378,2,4,judge with multiple positions,
5379,2,4,judge with multiple positions,
5380,2,3,judge with multiple positions,
5381,1,1,judge with 1 position,
5382,1,3,judge with multiple positions,
5383,2,4,judge with multiple positions,
5384,1,1,judge with 1 position,
5385,1,1,judge with 1 position,
5386,1,3,judge with multiple positions,
5387,1,1,judge with 1 position,
5389,1,3,judge with multiple positions,
5390,4,6,judge with multiple positions,
5391,1,4,judge with multiple positions,
5392,1,4,judge with multiple positions,
5394,1,1,judge with 1 position,
5395,3,5,judge with multiple positions,
5396,2,4,judge with multiple positions,
5397,1,1,judge with 1 position,
5398,4,5,judge with multiple positions,
5399,1,3,judge with multiple positions,
5400,2,3,judge with multiple positions,
5401,2,4,judge with multiple positions,
5402,2,3,judge with multiple positions,
5403,3,5,judge with multiple positions,
5404,1,3,judge with multiple positions,
5405,1,2,judge with multiple positions,
5406,1,1,judge with 1 position,
5407,1,1,judge with 1 position,
5408,1,2,judge with multiple positions,
5409,1,2,judge with multiple positions,
5410,1,4,judge with multiple positions,
5411,2,2,judge with multiple positions,9.0
5412,1,3,judge with multiple positions,
5413,1,3,judge with multiple positions,
