person_id,judge_flag,position,status,disclosures_count,name_first,name_middle,name_last,political_affiliations,race,date_nominated,date_start,date_termination,court_short_name,court_full_name
73,1,9,judge with multiple positions,6.0,Ann,,Aldrich,d,w,1980-03-28,1980-05-24,2010-05-02,N.D. Ohio,"District Court, N.D. Ohio"
74,2,3,judge with multiple positions,,Bailey,,Aldrich,r,w,1959-02-26,1959-09-10,2002-09-25,First Circuit,Court of Appeals for the First Circuit
75,1,5,judge with multiple positions,,Edgar,,Aldrich,r,w,1891-02-16,1891-02-20,1921-09-15,D. New Hampshire,"District Court, D. New Hampshire"
76,3,9,judge with multiple positions,,James,Henry,Alesia,r,w,1987-02-02,1987-05-20,2003-07-24,N.D. Illinois,"District Court, N.D. Illinois"
77,2,7,judge with multiple positions,19.0,Samuel,A.,Alito,r,w,2005-11-10,2006-01-31,,Supreme Court,Supreme Court of the United States
78,1,7,judge with multiple positions,4.0,Arenda,Lauretta Wright,Allen,d,b,2011-01-05,2011-05-12,,E.D. Virginia,"District Court, E.D. Virginia"
79,2,7,judge with multiple positions,,Charles,Mengel,Allen,r,w,1971-11-17,1971-11-30,2000-01-04,W.D. Kentucky,"District Court, W.D. Kentucky"
80,2,5,judge with multiple positions,,Florence,Ellinwood,Allen,d,w,1934-03-06,1934-03-21,1966-09-12,Sixth Circuit,Court of Appeals for the Sixth Circuit
81,2,13,judge with multiple positions,,William,Joshua,Allen,d,w,1887-12-20,1888-01-19,1901-01-26,S.D. Illinois,"District Court, S.D. Illinois"
82,9,15,judge with multiple positions,,Wayne,Edward,Alley,r,w,1985-05-29,1985-07-11,,W.D. Oklahoma,"District Court, W.D. Oklahoma"
83,1,2,judge with multiple positions,,Clarence,W.,Allgood,d,w,1962-01-15,1962-02-09,1991-11-30,N.D. Alabama,"District Court, N.D. Alabama"
84,2,11,judge with multiple positions,,James,V.,Allred,d,w,1949-09-23,1949-10-13,1959-09-24,S.D. Texas,"District Court, S.D. Texas"
85,3,8,judge with multiple positions,,James,Lindsay,Almond,d,w,,1982-10-01,1986-04-14,Federal Circuit,Court of Appeals for the Federal Circuit
86,2,3,judge with multiple positions,6.0,Jorge,Luis,Alonso,d,h,2014-08-05,2014-12-19,,N.D. Illinois,"District Court, N.D. Illinois"
87,1,4,judge with multiple positions,,Samuel,,Alschuler,d,w,1916-01-07,1916-01-18,1939-11-09,Seventh Circuit,Court of Appeals for the Seventh Circuit
88,1,5,judge with multiple positions,5.0,Donald,Douglas,Alsop,r,w,1974-08-08,1974-12-20,,D. Minnesota,"District Court, D. Minnesota"
89,1,7,judge with multiple positions,18.0,William,Haskell,Alsup,d,w,1999-03-24,1999-08-17,,N.D. California,"District Court, N.D. California"
90,9,18,judge with multiple positions,,Frank,X.,Altimari,r,w,1985-10-23,1985-12-17,1998-07-19,Second Circuit,Court of Appeals for the Second Circuit
91,3,6,judge with multiple positions,18.0,Cecilia,M.,Altonaga,r,h,2003-01-15,2003-05-07,,S.D. Florida,"District Court, S.D. Florida"
92,2,4,judge with multiple positions,17.0,Micaela,,Alvarez,r,h,2004-06-16,2004-12-13,,S.D. Texas,"District Court, S.D. Texas"
93,3,6,judge with multiple positions,,Richard,Henry,Alvey,d,w,1893-04-14,1893-04-15,1905-01-01,District of Columbia,"District Court, District of Columbia"
94,1,3,judge with multiple positions,15.0,Thomas,L.,Ambro,d,w,1999-09-28,2000-02-16,,Third Circuit,Court of Appeals for the Third Circuit
95,2,6,judge with multiple positions,16.0,Donetta,W.,Ambrose,d,w,1993-10-25,1993-11-24,,W.D. Pennsylvania,"District Court, W.D. Pennsylvania"
96,1,5,judge with multiple positions,,Charles,Fremont,Amidon,d,w,1896-12-08,1897-02-18,1937-12-26,D. North Dakota,"District Court, D. North Dakota"
97,1,8,judge with multiple positions,17.0,Carol,Bagley,Amon,r,w,1990-05-18,1990-08-07,,E.D. New York,"District Court, E.D. New York"
98,3,6,judge with multiple positions,7.0,Wayne,R.,Andersen,r,w,1991-07-24,1991-11-18,2010-07-31,N.D. Illinois,"District Court, N.D. Illinois"
99,2,4,judge with multiple positions,,Albert,Barnes,Anderson,r,w,1925-01-02,1925-01-06,1938-04-27,Seventh Circuit,Court of Appeals for the Seventh Circuit
100,2,5,judge with multiple positions,,Aldon,Junior,Anderson,r,w,1971-06-17,1971-07-22,1996-03-24,D. Utah,"District Court, D. Utah"
101,1,6,judge with multiple positions,13.0,George,Ross,Anderson,d,w,1980-04-18,1980-05-23,,D. South Carolina,"District Court, D. South Carolina"
102,1,5,judge with multiple positions,,George,Weston,Anderson,d,w,1918-10-01,1918-10-24,1938-02-14,First Circuit,Court of Appeals for the First Circuit
103,1,5,judge with multiple positions,,Harry,Bennett,Anderson,r,w,1925-12-08,1926-01-29,1935-04-09,W.D. Tennessee,"District Court, W.D. Tennessee"
104,2,3,judge with multiple positions,,J.,Blaine,Anderson,r,w,1976-06-18,1976-07-02,1988-04-16,Ninth Circuit,Court of Appeals for the Ninth Circuit
105,1,4,judge with multiple positions,18.0,Joseph,Fletcher,Anderson,r,w,1986-09-26,1986-10-14,,D. South Carolina,"District Court, D. South Carolina"
106,1,6,judge with multiple positions,15.0,Percy,,Anderson,r,b,2002-01-23,2002-05-01,,C.D. California,"District Court, C.D. California"
107,2,5,judge with multiple positions,16.0,Robert,Lanier,Anderson,d,w,,1981-10-01,,Eleventh Circuit,Court of Appeals for the Eleventh Circuit
108,4,12,judge with multiple positions,,Robert,Palmer,Anderson,r,w,1964-08-04,1964-08-15,1978-05-02,Second Circuit,Court of Appeals for the Second Circuit
109,2,6,judge with multiple positions,12.0,Stanley,Thomas,Anderson,r,w,2007-09-06,2008-05-21,,W.D. Tennessee,"District Court, W.D. Tennessee"
110,1,4,judge with multiple positions,13.0,Stephen,Hale,Anderson,r,w,1985-07-23,1985-10-16,,Tenth Circuit,Court of Appeals for the Tenth Circuit
111,3,8,judge with multiple positions,,Thomas,H.,Anderson,r,w,,2010-01-01,2012-12-31,"California Superior Court, Nevada County","Superior Court of California, County of Nevada"
112,1,10,judge with multiple positions,,Maurice,Neil,Andrews,d,w,1950-01-05,1949-10-21,1950-10-31,N.D. Georgia,"District Court, N.D. Georgia"
113,1,14,judge with multiple positions,9.0,Richard,Gibson,Andrews,d,w,2011-05-11,2011-11-07,,D. Delaware,"District Court, D. Delaware"
114,2,6,judge with multiple positions,12.0,Michael,M.,Anello,r,w,2008-04-30,2008-10-10,,S.D. California,"District Court, S.D. California"
115,1,4,judge with multiple positions,,Alexis,Caswell,Angell,r,w,1911-02-25,1911-03-02,1912-06-01,E.D. Michigan,"District Court, E.D. Michigan"
116,6,10,judge with multiple positions,16.0,John,,Antoon,d,w,,2001-01-01,2001-01-01,,
117,1,5,judge with multiple positions,10.0,Thomas,Joseph,Aquilino,r,w,1985-02-25,1985-04-04,,Court of International Trade,United States Court of International Trade
118,1,6,judge with multiple positions,,Herschel,Whitfield,Arant,d,w,1939-02-09,1939-03-04,1941-01-14,Sixth Circuit,Court of Appeals for the Sixth Circuit
119,1,7,judge with multiple positions,17.0,Richard,Joseph,Arcara,r,w,1987-08-07,1988-02-22,,W.D. New York,"District Court, W.D. New York"
120,1,4,judge with multiple positions,,George,,Arceneaux,d,w,1979-06-12,1979-09-26,1993-04-06,E.D. Louisiana,"District Court, E.D. Louisiana"
121,6,7,judge with multiple positions,,Robert,Wodrow,Archbald,r,w,1910-12-12,1911-01-31,1913-01-13,Third Circuit,Court of Appeals for the Third Circuit
122,2,4,judge with multiple positions,8.0,Glenn,Leroy,Archer,r,w,1985-10-16,1985-12-17,2011-07-27,Federal Circuit,Court of Appeals for the Federal Circuit
123,1,14,judge with multiple positions,12.0,Christine,M.,Arguello,r,h,2008-07-10,2008-10-21,,D. Colorado,"District Court, D. Colorado"
124,2,4,judge with multiple positions,10.0,Madeline,Cox,Arleo,d,w,2014-06-26,2014-11-21,,D. New Jersey,"District Court, D. New Jersey"
125,2,4,judge with multiple positions,15.0,M.,Christina,Armijo,r,h,2001-09-04,2001-11-12,,D. New Mexico,"District Court, D. New Mexico"
126,4,11,judge with multiple positions,18.0,Saundra,Brown,Armstrong,r,b,1991-04-25,1991-06-18,,N.D. California,"District Court, N.D. California"
127,2,13,judge with multiple positions,8.0,Morris,Sheppard,Arnold,r,w,1991-11-06,1992-05-26,,Eighth Circuit,Court of Appeals for the Eighth Circuit
128,3,9,judge with multiple positions,1.0,Richard,Sheppard,Arnold,d,w,1979-12-19,1980-02-20,2004-09-23,Eighth Circuit,Court of Appeals for the Eighth Circuit
129,1,13,judge with multiple positions,,Thurman,Wesley,Arnold,d,w,1943-02-11,1943-03-11,1945-07-09,District of Columbia,"District Court, District of Columbia"
130,3,9,judge with multiple positions,,Winston,Eugene,Arnow,d,w,1967-11-29,1967-12-07,1994-11-28,N.D. Florida,"District Court, N.D. Florida"
131,1,5,judge with multiple positions,,Sidney,Myer,Aronovitz,r,w,1976-08-04,1976-09-21,1997-01-08,S.D. Florida,"District Court, S.D. Florida"
132,2,8,judge with multiple positions,,Alfred,Albert,Arraj,r,w,1957-07-02,1957-08-06,1992-10-23,D. Colorado,"District Court, D. Colorado"
133,1,3,judge with multiple positions,18.0,Janet,Bond,Arterton,d,w,1995-01-23,1995-03-24,,D. Connecticut,"District Court, D. Connecticut"
134,2,10,judge with multiple positions,13.0,Marvin,E.,Aspen,d,w,1979-04-30,1979-07-24,,N.D. Illinois,"District Court, N.D. Illinois"
135,1,3,judge with multiple positions,,Carl,Clyde,Atkins,d,w,1966-06-28,1966-07-22,1999-03-11,S.D. Florida,"District Court, S.D. Florida"
136,1,13,judge with multiple positions,,George,Wesley,Atkinson,r,w,1905-12-05,1906-01-16,1916-04-16,Court of Claims,United States Court of Claims
137,1,5,judge with multiple positions,17.0,Nancy,Friedman,Atlas,d,w,1995-04-04,1995-06-30,,S.D. Texas,"District Court, S.D. Texas"
138,1,4,judge with multiple positions,,William,Hawley,Atwell,r,w,1922-12-30,1923-01-09,1961-12-22,N.D. Texas,"District Court, N.D. Texas"
139,1,3,judge with multiple positions,,Anthony,Thomas,Augelli,d,w,1961-09-14,1961-09-22,1974-08-31,D. New Jersey,"District Court, D. New Jersey"
140,2,14,judge with multiple positions,,Richard,Bevan,Austin,d,w,1961-08-07,1961-08-15,1977-02-07,N.D. Illinois,"District Court, N.D. Illinois"
141,4,6,judge with multiple positions,17.0,Henry,Edward,Autrey,r,b,2002-03-21,2002-08-02,,E.D. Missouri,"District Court, E.D. Missouri"
142,1,5,judge with multiple positions,,John,Boyd,Avis,r,w,1929-09-09,1929-10-02,1944-01-21,D. New Jersey,"District Court, D. New Jersey"
143,2,3,judge with multiple positions,14.0,Sharion,,Aycock,r,w,2007-03-19,2007-10-22,,N.D. Mississippi,"District Court, N.D. Mississippi"
144,2,7,judge with multiple positions,10.0,Joan,Marie,Azrack,d,w,2014-09-18,2014-12-19,,E.D. New York,"District Court, E.D. New York"
145,7,13,judge with multiple positions,17.0,Lewis,Thornton,Babcock,r,w,,1989-01-01,1989-01-01,,
146,2,4,judge with multiple positions,9.0,Robert,Edwin,Bacharach,d,w,2013-01-04,2013-02-28,,Tenth Circuit,Court of Appeals for the Tenth Circuit
147,2,12,judge with multiple positions,9.0,Harold,,Baer,d,w,1994-04-26,1994-08-10,2014-05-27,S.D. New York,"District Court, S.D. New York"
148,1,5,judge with multiple positions,13.0,John,Preston,Bailey,r,w,2007-01-09,2007-03-19,,N.D. West Virginia,"District Court, N.D. West Virginia"
149,1,7,judge with multiple positions,,Thomas,Jennings,Bailey,d,w,1918-05-16,1918-05-22,1963-01-09,District of Columbia,"District Court, District of Columbia"
150,7,10,judge with multiple positions,1.0,Lourdes,Gillespie,Baird,r,h,1992-04-02,1992-08-12,2005-04-15,C.D. California,"District Court, C.D. California"
151,5,7,judge with multiple positions,,Francis,Elisha,Baker,r,w,,1903-01-01,1903-01-01,,
152,2,6,judge with multiple positions,18.0,Harold,Albert,Baker,d,w,,1979-03-31,,C.D. Illinois,"District Court, C.D. Illinois"
153,1,4,judge with multiple positions,,John,Harris,Baker,r,w,1892-03-24,1892-03-29,1902-12-08,D. Indiana,"District Court, D. Indiana"
154,1,3,judge with multiple positions,9.0,Kristine,Gerhard,Baker,d,w,2011-11-02,2012-05-08,,E.D. Arkansas,"District Court, E.D. Arkansas"
155,1,3,judge with multiple positions,,William,Eli,Baker,r,w,1921-04-14,1921-05-03,1954-06-04,N.D. West Virginia,"District Court, N.D. West Virginia"
156,2,5,judge with multiple positions,18.0,Bobby,Ray,Baldock,r,w,1985-10-07,1985-12-17,,Tenth Circuit,Court of Appeals for the Tenth Circuit
157,1,3,judge with multiple positions,,Alexander,White,Baldwin,r,w,1865-03-10,1865-03-11,1869-11-14,D. Nevada,"District Court, D. Nevada"
158,1,4,judge with multiple positions,,Henry,,Baldwin,d,w,1830-01-04,1830-01-06,1844-04-21,Supreme Court,Supreme Court of the United States
159,1,5,judge with multiple positions,,James,Harris,Baldwin,d,w,1935-05-20,1935-06-04,1944-10-26,D. Montana,"District Court, D. Montana"
160,2,7,judge with multiple positions,,Phillip,Benjamin,Baldwin,d,w,,1982-10-01,1991-04-08,Federal Circuit,Court of Appeals for the Federal Circuit
161,2,6,judge with multiple positions,,Thomas,Austin,Ballantine,d,w,1977-09-27,1977-10-12,1992-02-18,W.D. Kentucky,"District Court, W.D. Kentucky"
162,1,3,judge with multiple positions,,Bland,,Ballard,r,w,1861-12-09,1862-01-22,1879-07-29,D. Kentucky,"District Court, D. Kentucky"
163,3,5,judge with multiple positions,,Robert,C.,Baltzell,r,w,,1928-04-21,1950-10-18,S.D. Indiana,"District Court, S.D. Indiana"
164,1,6,judge with multiple positions,17.0,Paul,J.,Barbadoro,r,w,1992-09-09,1992-10-09,,D. New Hampshire,"District Court, D. New Hampshire"
165,1,6,judge with multiple positions,,Orion,Metcalf,Barber,r,w,1910-03-09,1910-03-30,1930-03-28,Customs and Patent Appeals,Court of Customs and Patent Appeals
166,1,4,judge with multiple positions,17.0,Carl,J.,Barbier,d,w,1998-05-19,1998-10-01,,E.D. Louisiana,"District Court, E.D. Louisiana"
167,3,9,judge with multiple positions,,Philip,Pendelton,Barbour,d,w,1835-12-28,1836-03-15,1841-02-25,Supreme Court,Supreme Court of the United States
168,1,3,judge with multiple positions,16.0,William,Henry,Barbour,r,w,1983-03-15,1983-04-25,,S.D. Mississippi,"District Court, S.D. Mississippi"
169,1,13,judge with multiple positions,,Guy,Kurtz,Bard,d,w,1940-04-04,1940-04-29,1952-07-16,E.D. Pennsylvania,"District Court, E.D. Pennsylvania"
170,1,9,judge with multiple positions,16.0,Sarah,Evans,Barker,r,w,1984-02-14,1984-03-14,,S.D. Indiana,"District Court, S.D. Indiana"
171,2,3,judge with multiple positions,,William,Julius,Barker,d,w,1940-01-11,1940-02-05,1968-04-13,S.D. Florida,"District Court, S.D. Florida"
172,10,17,judge with multiple positions,9.0,Rosemary,,Barkett,d,w,,2013-01-01,,,
173,2,5,judge with multiple positions,,Alfred,Dickinson,Barksdale,d,w,1940-01-11,1940-02-05,1972-08-16,W.D. Virginia,"District Court, W.D. Virginia"
174,1,7,judge with multiple positions,19.0,Rhesa,Hawkins,Barksdale,r,w,1989-11-17,1990-03-12,,Fifth Circuit,Court of Appeals for the Fifth Circuit
175,3,9,judge with multiple positions,,George,Herbert,Barlow,r,w,1969-07-22,1969-12-18,1979-03-04,D. New Jersey,"District Court, D. New Jersey"
176,1,5,judge with multiple positions,,Job,,Barnard,r,w,1899-12-11,1899-12-19,1914-06-08,District of Columbia,"District Court, District of Columbia"
177,1,3,judge with multiple positions,,David,Leonard,Barnes,j,w,1802-01-06,1802-01-26,1812-11-03,D. Rhode Island,"District Court, D. Rhode Island"
178,3,6,judge with multiple positions,14.0,Harry,F.,Barnes,d,w,1993-10-27,1993-11-22,,W.D. Arkansas,"District Court, W.D. Arkansas"
179,1,5,judge with multiple positions,,John,Peter,Barnes,r,w,1931-02-26,1931-03-04,1958-12-31,N.D. Illinois,"District Court, N.D. Illinois"
180,2,7,judge with multiple positions,,Stanley,Nelson,Barnes,r,w,1956-03-05,1956-03-21,1990-03-05,Ninth Circuit,Court of Appeals for the Ninth Circuit
181,1,6,judge with multiple positions,8.0,Mark,Allen,Barnett,d,w,2013-01-04,2013-05-28,,Court of International Trade,United States Court of International Trade
182,1,6,judge with multiple positions,,Samuel,Stebbins,Barney,r,w,1905-12-19,1905-12-20,1919-04-15,Court of Claims,United States Court of Claims
183,1,6,judge with multiple positions,,John,Watson,Barr,r,w,1880-04-09,1880-04-16,1899-02-21,D. Kentucky,"District Court, D. Kentucky"
184,1,8,judge with multiple positions,6.0,James,Emmett,Barrett,r,w,1971-03-25,1971-04-23,2011-11-07,Tenth Circuit,Court of Appeals for the Tenth Circuit
185,1,4,judge with multiple positions,15.0,Michael,Ryan,Barrett,r,w,2005-12-16,2006-05-05,,S.D. Ohio,"District Court, S.D. Ohio"
186,1,5,judge with multiple positions,,William,Hale,Barrett,r,w,1922-06-14,1922-06-22,1941-05-01,S.D. Georgia,"District Court, S.D. Georgia"
187,1,12,judge with multiple positions,6.0,David,Jeremiah,Barron,d,w,2014-01-06,2014-05-23,,First Circuit,Court of Appeals for the First Circuit
188,1,4,judge with multiple positions,,Allen,Edward,Barrow,d,w,1962-07-18,1962-08-02,1979-02-26,N.D. Oklahoma,"District Court, N.D. Oklahoma"
189,2,9,judge with multiple positions,9.0,Maryanne,Trump,Barry,r,w,1999-06-17,1999-09-22,,Third Circuit,Court of Appeals for the Third Circuit
190,1,6,judge with multiple positions,,John,Ries,Bartels,r,w,1959-04-20,1959-07-30,1997-02-13,E.D. New York,"District Court, E.D. New York"
191,1,7,judge with multiple positions,18.0,Harvey,,Bartle,r,w,1991-05-15,1991-09-16,,E.D. Pennsylvania,"District Court, E.D. Pennsylvania"
192,1,5,judge with multiple positions,,D.,Brook,Bartlett,r,w,1981-07-09,1981-09-19,2000-01-21,W.D. Missouri,"District Court, W.D. Missouri"
193,1,13,judge with multiple positions,4.0,Judith,Morgenstern,Barzilay,d,w,1998-01-27,1998-03-11,,Court of International Trade,United States Court of International Trade
194,4,8,judge with multiple positions,8.0,Cynthia,Ann,Bashant,d,w,2014-01-06,2014-05-08,,S.D. California,"District Court, S.D. California"
195,1,11,judge with multiple positions,,Richard,,Bassett,f,w,1801-02-18,1801-02-20,1802-07-01,Third Circuit,Court of Appeals for the Third Circuit
196,2,4,judge with multiple positions,3.0,William,G.,Bassler,r,w,1991-06-14,1991-09-16,2006-08-31,D. New Jersey,"District Court, D. New Jersey"
197,1,6,judge with multiple positions,6.0,Stanley,Allen,Bastian,d,w,2014-01-06,2014-05-01,,E.D. Washington,"District Court, E.D. Washington"
198,2,4,judge with multiple positions,,Walter,Maximillian,Bastian,d,w,1954-11-08,1954-12-03,1975-03-12,District of Columbia,"District Court, District of Columbia"
199,1,3,judge with multiple positions,18.0,Joseph,F.,Bataillon,d,w,1997-01-07,1997-09-18,,D. Nebraska,"District Court, D. Nebraska"
200,3,4,judge with multiple positions,16.0,Alice,Moore,Batchelder,r,w,1991-06-12,1991-12-02,,Sixth Circuit,Court of Appeals for the Sixth Circuit
201,1,9,judge with multiple positions,17.0,John,D.,Bates,r,w,2001-09-04,2001-12-14,,District of Columbia,"District Court, District of Columbia"
202,2,3,judge with multiple positions,10.0,Anthony,Joseph,Battaglia,d,w,2011-01-05,2011-03-09,,S.D. California,"District Court, S.D. California"
203,4,5,judge with multiple positions,18.0,Marianne,O.,Battani,d,w,1999-08-05,2000-06-02,,E.D. Michigan,"District Court, E.D. Michigan"
204,1,2,judge with multiple positions,15.0,Timothy,C.,Batten,r,w,2005-09-28,2006-03-28,,N.D. Georgia,"District Court, N.D. Georgia"
205,1,6,judge with multiple positions,4.0,Richard,Howard,Battey,r,w,1985-09-27,1985-10-28,,D. South Dakota,"District Court, D. South Dakota"
206,1,10,judge with multiple positions,,James,Franklin,Battin,r,w,1969-02-20,1969-02-27,1996-09-27,D. Montana,"District Court, D. Montana"
207,2,9,judge with multiple positions,,Frank,Joseph,Battisti,d,w,1961-08-23,1961-09-22,1994-10-19,N.D. Ohio,"District Court, N.D. Ohio"
208,1,7,judge with multiple positions,16.0,Deborah,A.,Batts,d,b,1994-01-27,1994-05-09,,S.D. New York,"District Court, S.D. New York"
209,1,7,judge with multiple positions,,Robert,Lynn,Batts,d,w,1917-01-17,1917-02-05,1919-08-22,Fifth Circuit,Court of Appeals for the Fifth Circuit
210,3,10,judge with multiple positions,17.0,William,Joseph,Bauer,r,w,1974-12-11,1974-12-20,,Seventh Circuit,Court of Appeals for the Seventh Circuit
211,1,8,judge with multiple positions,,Arnold,,Bauman,r,w,1971-12-02,1971-12-15,1974-08-15,S.D. New York,"District Court, S.D. New York"
212,1,9,judge with multiple positions,,John,,Baxter,r,w,1877-12-06,1877-12-13,1886-04-02,Sixth Circuit,Court of Appeals for the Sixth Circuit
213,1,6,judge with multiple positions,18.0,Michael,M.,Baylson,r,w,2002-01-23,2002-06-19,,E.D. Pennsylvania,"District Court, E.D. Pennsylvania"
214,1,4,judge with multiple positions,,David,L.,Bazelon,d,w,1950-01-05,1950-02-10,1993-02-19,District of Columbia,"District Court, District of Columbia"
215,3,4,judge with multiple positions,15.0,Carlos,T.,Bea,r,h,2003-04-11,2003-10-01,,Ninth Circuit,Court of Appeals for the Ninth Circuit
216,2,4,judge with multiple positions,17.0,Clarence,Arlen,Beam,r,w,1987-07-01,1987-11-09,,Eighth Circuit,Court of Appeals for the Eighth Circuit
217,2,7,judge with multiple positions,,George,N.,Beamer,d,w,1962-03-08,1962-04-12,1974-10-21,N.D. Indiana,"District Court, N.D. Indiana"
218,2,7,judge with multiple positions,,Robert,Sharp,Bean,r,w,1909-04-15,1909-04-28,1931-01-07,D. Oregon,"District Court, D. Oregon"
219,1,4,judge with multiple positions,,Charlton,Reid,Beattie,r,w,1925-01-13,1925-01-21,1925-08-23,E.D. Louisiana,"District Court, E.D. Louisiana"
220,1,8,judge with multiple positions,,James,Helmick,Beatty,r,w,1891-12-10,1892-02-04,1907-03-01,D. Idaho,"District Court, D. Idaho"
221,2,4,judge with multiple positions,,William,Louis,Beatty,d,w,1979-07-31,1979-10-05,2001-07-22,S.D. Illinois,"District Court, S.D. Illinois"
222,2,3,judge with multiple positions,13.0,James,A.,Beaty,d,b,1994-08-25,1994-10-11,,M.D. North Carolina,"District Court, M.D. North Carolina"
223,2,7,judge with multiple positions,,Campbell,Eben,Beaumont,d,w,1939-07-27,1939-08-05,1954-11-19,S.D. California,"District Court, S.D. California"
224,1,6,judge with multiple positions,,Louis,Charles,Bechtle,r,w,1972-02-14,1972-03-07,2001-06-30,E.D. Pennsylvania,"District Court, E.D. Pennsylvania"
225,1,5,judge with multiple positions,,Axel,John,Beck,r,w,1958-01-31,1958-03-04,1981-09-02,D. South Dakota,"District Court, D. South Dakota"
226,2,3,judge with multiple positions,2.0,Edward,Roy,Becker,r,w,1981-11-16,1981-12-03,2006-05-19,Third Circuit,Court of Appeals for the Third Circuit
227,1,8,judge with multiple positions,,William,Henry,Becker,d,w,1961-08-21,1961-09-18,1992-02-02,W.D. Missouri,"District Court, W.D. Missouri"
228,4,8,judge with multiple positions,14.0,Sandra,Shank,Beckwith,r,w,1991-07-26,1992-02-10,,S.D. Ohio,"District Court, S.D. Ohio"
229,1,8,judge with multiple positions,,Lindley,Garrison,Beckworth,d,w,1967-01-16,1967-03-04,1968-08-31,U.S. Customs Court,United States Customs Court
230,1,5,judge with multiple positions,,Gunning,,Bedford,,w,1789-09-24,1789-09-26,1812-03-30,D. Delaware,"District Court, D. Delaware"
231,1,17,judge with multiple positions,,Thomas,,Bee,,w,1790-06-11,1790-06-14,1812-02-18,D. South Carolina,"District Court, D. South Carolina"
232,1,4,judge with multiple positions,,William,Trulock,Beeks,d,w,1961-08-04,1961-08-15,1988-12-30,W.D. Washington,"District Court, W.D. Washington"
233,5,12,judge with multiple positions,6.0,Peter,Hill,Beer,d,w,,1980-01-01,1980-01-01,,
234,1,6,judge with multiple positions,6.0,Wendy,,Beetlestone,d,"w,b",2014-06-16,2014-11-21,,E.D. Pennsylvania,"District Court, E.D. Pennsylvania"
235,2,4,judge with multiple positions,6.0,Robert,R.,Beezer,r,w,1984-03-02,1984-03-28,2012-03-30,Ninth Circuit,Court of Appeals for the Ninth Circuit
236,2,4,judge with multiple positions,17.0,Ralph,R.,Beistline,r,w,2001-11-08,2002-03-19,,D. Alaska,"District Court, D. Alaska"
237,1,4,judge with multiple positions,,David,Owen,Belew,d,w,1979-02-09,1979-04-26,2001-11-21,N.D. Texas,"District Court, N.D. Texas"
238,1,8,judge with multiple positions,,Griffin,Boyette,Bell,d,w,1962-01-15,1962-02-09,1976-03-01,Fifth Circuit,Court of Appeals for the Fifth Circuit
239,1,3,judge with multiple positions,,Jesse,Spencer,Bell,d,w,1961-09-14,1961-09-27,1967-03-19,Fourth Circuit,Court of Appeals for the Fourth Circuit
240,1,9,judge with multiple positions,,Robert,Cook,Bell,d,w,1933-06-08,1933-06-13,1964-03-17,D. Minnesota,"District Court, D. Minnesota"
241,3,4,judge with multiple positions,13.0,Robert,Holmes,Bell,r,w,1987-03-11,1987-07-02,,W.D. Michigan,"District Court, W.D. Michigan"
242,7,12,judge with multiple positions,,Samuel,H.,Bell,r,w,,1983-01-01,1983-01-01,,
243,2,15,judge with multiple positions,,Charles,Byron,Bellinger,d,w,1893-04-11,1893-04-15,1905-05-12,D. Oregon,"District Court, D. Oregon"
244,2,7,judge with multiple positions,,Robert,Clinton,Belloni,d,w,1967-02-21,1967-04-04,1999-11-03,D. Oregon,"District Court, D. Oregon"
245,1,7,judge with multiple positions,11.0,Monti,L.,Belot,r,w,1991-07-26,1991-11-25,,D. Kansas,"District Court, D. Kansas"
246,5,9,judge with multiple positions,16.0,Fortunato,Pedro,Benavides,d,h,1994-01-27,1994-05-09,,Fifth Circuit,Court of Appeals for the Fifth Circuit
247,2,3,judge with multiple positions,10.0,Cathy,Ann,Bencivengo,d,w,2011-05-11,2012-02-10,,S.D. California,"District Court, S.D. California"
248,1,3,judge with multiple positions,,Charles,Linnaeus,Benedict,r,w,1865-03-06,1865-03-09,1897-01-01,E.D. New York,"District Court, E.D. New York"
249,3,5,judge with multiple positions,14.0,Roger,T.,Benitez,r,h,2003-05-01,2004-06-21,,S.D. California,"District Court, S.D. California"
250,2,3,judge with multiple positions,6.0,Alfred,Homer,Bennett,d,b,2015-01-07,2015-04-15,,S.D. Texas,"District Court, S.D. Texas"
251,2,8,judge with multiple positions,,Marion,Tinsley,Bennett,r,w,,1982-10-01,2000-09-06,Federal Circuit,Court of Appeals for the Federal Circuit
252,2,8,judge with multiple positions,16.0,Mark,W.,Bennett,d,w,1994-06-21,1994-08-26,,N.D. Iowa,"District Court, N.D. Iowa"
253,2,13,judge with multiple positions,17.0,Richard,D.,Bennett,r,w,,2021-06-23,,D. Maryland,"District Court, D. Maryland"
254,1,7,judge with multiple positions,14.0,Dee,Vance,Benson,r,w,1991-05-16,1991-09-16,,D. Utah,"District Court, D. Utah"
255,1,11,judge with multiple positions,,Egbert,,Benson,f,w,1801-02-18,1801-02-20,1802-07-01,Second Circuit,Court of Appeals for the Second Circuit
256,1,7,judge with multiple positions,,Paul,,Benson,r,w,1971-07-12,1971-07-29,2004-04-22,D. North Dakota,"District Court, D. North Dakota"
257,3,14,judge with multiple positions,10.0,William,Duane,Benton,r,w,2004-02-12,2004-07-02,,Eighth Circuit,Court of Appeals for the Eighth Circuit
258,1,11,judge with multiple positions,8.0,Terrence,George,Berg,d,w,2012-04-25,2012-12-07,,E.D. Michigan,"District Court, E.D. Michigan"
